"symbol","entrez","entrez_mouse","symbol_mouse"
"TCP1","6950","21454","Tcp1"
"TCP10L","140290","21461","Tcp10a"
"TCP10L","140290","21462","Tcp10b"
"TCP10L","140290","100041352","Tcp10c"
"TCP11","6954","21463","Tcp11"
"TCP11L1","55346","320554","Tcp11l1"
"TCP11L2","255394","216198","Tcp11l2"
"TCTA","6988","102791","Tcta"
"TCTE1","202500","21645","Tcte1"
"TCTN1","79600","654470","Tctn1"
"TCTN2","79867","67978","Tctn2"
"TCTN3","26123","67590","Tctn3"
"TDG","6996","21665","Tdg"
"TDG","6996","545124","Tdg-ps"
"TDGF1","6997","21667","Tdgf1"
"TDO2","6999","56720","Tdo2"
"TDP1","55775","104884","Tdp1"
"TDP2","51567","56196","Tdp2"
"TDRD1","56165","83561","Tdrd1"
"TDRD12","91646","71981","Tdrd12"
"TDRD3","81550","219249","Tdrd3"
"TDRD5","163589","214575","Tdrd5"
"TDRD6","221400","210510","Tdrd6"
"TDRD7","23424","100121","Tdrd7"
"TDRD9","122402","74691","Tdrd9"
"TDRKH","11022","72634","Tdrkh"
"TDRP","157695","72148","Tdrp"
"TEAD1","7003","21676","Tead1"
"TEAD2","8463","21677","Tead2"
"TEAD3","7005","21678","Tead3"
"TEAD4","7004","21679","Tead4"
"TEC","7006","21682","Tec"
"TECPR1","25851","70381","Tecpr1"
"TECPR2","9895","104859","Tecpr2"
"TECR","9524","106529","Tecr"
"TECRL","253017","243078","Tecrl"
"TECTB","6975","21684","Tectb"
"TEDC1","283643","104732","Tedc1"
"TEDC2","80178","72016","Tedc2"
"TEDDM1","127670","433365","Teddm1b"
"TEDDM1","127670","240819","Teddm1a"
"TEF","7008","21685","Tef"
"TEFM","79736","68550","Tefm"
"TEK","7010","21687","Tek"
"TEKT1","83659","21689","Tekt1"
"TEKT2","27285","24084","Tekt2"
"TEKT3","64518","71062","Tekt3"
"TEKT5","146279","70426","Tekt5"
"TELO2","9894","71718","Telo2"
"TENM1","10178","23963","Tenm1"
"TENM2","57451","23964","Tenm2"
"TENM3","55714","23965","Tenm3"
"TENM4","26011","23966","Tenm4"
"TENT2","167153","100715","Tent2"
"TENT4A","11044","210106","Tent4a"
"TENT4B","64282","214627","Tent4b"
"TENT5A","55603","212943","Tent5a"
"TENT5B","115572","100342","Tent5b"
"TENT5C","54855","74645","Tent5c"
"TENT5D","169966","213449","Tent5d"
"TEP1","7011","21745","Tep1"
"TEPP","374739","73407","Tepp"
"TEPSIN","146705","78777","Tepsin"
"TERB1","283847","320022","Terb1"
"TERB2","145645","74401","Terb2"
"TERF1","7013","21749","Terf1"
"TERF2","7014","21750","Terf2"
"TERF2IP","54386","57321","Terf2ip"
"TERT","7015","21752","Tert"
"TES","26136","21753","Tes"
"TES","26136","236749","Tesl1"
"TESC","54997","57816","Tesc"
"TESC","54997","69301","Tescl"
"TESK1","7016","21754","Tesk1"
"TESK2","10420","230661","Tesk2"
"TESMIN","9633","17771","Tesmin"
"TESPA1","9840","67596","Tespa1"
"TET1","80312","52463","Tet1"
"TET2","54790","214133","Tet2"
"TET3","200424","194388","Tet3"
"TEX10","54881","269536","Tex10"
"TEX101","83639","56746","Tex101"
"TEX11","56159","83558","Tex11"
"TEX12","56158","66654","Tex12"
"TEX13A","56157","67944","Tex13a"
"TEX13B","56156","83555","Tex13b"
"TEX14","56155","83560","Tex14"
"TEX15","56154","104271","Tex15"
"TEX19","400629","70956","Tex19.2"
"TEX19","400629","73679","Tex19.1"
"TEX2","55852","21763","Tex2"
"TEX22","647310","75671","Tex22"
"TEX26","122046","75860","Tex26"
"TEX261","113419","21766","Tex261"
"TEX264","51368","21767","Tex264"
"TEX28","1527","385380","Tex28"
"TEX29","121793","75528","Tex29"
"TEX30","93081","75623","Tex30"
"TEX33","339669","73376","Tex33"
"TEX35","84066","73435","Tex35"
"TEX36","387718","73808","Tex36"
"TEX37","200523","74221","Tex37"
"TEX38","374973","75173","Tex38"
"TEX43","389320","67343","Tex43"
"TEX44","165100","71863","Tex44"
"TEX45","374877","76406","Tex45"
"TEX46","729059","67663","Tex46"
"TEX47","219557","70920","Tex47"
"TEX48","100505478","75524","Tex48"
"TEX49","255411","73863","Tex49"
"TEX50","730159","100502590","Tex50"
"TEX52","101929469","71149","Tex52"
"TEX55","152405","74663","Tex55"
"TEX9","374618","21778","Tex9"
"TF","7018","22041","Trf"
"TFAM","7019","21780","Tfam"
"TFAP2A","7020","21418","Tfap2a"
"TFAP2B","7021","21419","Tfap2b"
"TFAP2C","7022","21420","Tfap2c"
"TFAP2D","83741","226896","Tfap2d"
"TFAP2E","339488","332937","Tfap2e"
"TFAP4","7023","83383","Tfap4"
"TFB1M","51106","224481","Tfb1m"
"TFB2M","64216","15278","Tfb2m"
"TFCP2","7024","21422","Tfcp2"
"TFCP2L1","29842","81879","Tfcp2l1"
"TFDP1","7027","21781","Tfdp1"
"TFDP2","7029","211586","Tfdp2"
"TFE3","7030","209446","Tfe3"
"TFEB","7942","21425","Tfeb"
"TFEC","22797","21426","Tfec"
"TFF1","7031","21784","Tff1"
"TFF2","7032","21785","Tff2"
"TFF3","7033","21786","Tff3"
"TFG","10342","21787","Tfg"
"TFIP11","24144","54723","Tfip11"
"TFPI","7035","21788","Tfpi"
"TFPI2","7980","21789","Tfpi2"
"TFPT","29844","69714","Tfpt"
"TFR2","7036","50765","Tfr2"
"TFRC","7037","22042","Tfrc"
"TG","7038","21819","Tg"
"TGDS","23483","76355","Tgds"
"TGFA","7039","21802","Tgfa"
"TGFB1","7040","21803","Tgfb1"
"TGFB1I1","7041","21804","Tgfb1i1"
"TGFB2","7042","21808","Tgfb2"
"TGFB3","7043","21809","Tgfb3"
"TGFBI","7045","21810","Tgfbi"
"TGFBR1","7046","21812","Tgfbr1"
"TGFBR2","7048","21813","Tgfbr2"
"TGFBR3","7049","21814","Tgfbr3"
"TGFBR3L","100507588","100044509","Tgfbr3l"
"TGFBRAP1","9392","73122","Tgfbrap1"
"TGIF1","7050","21815","Tgif1"
"TGIF2","60436","228839","Tgif2"
"TGM1","7051","21816","Tgm1"
"TGM2","7052","21817","Tgm2"
"TGM3","7053","21818","Tgm3"
"TGM4","7047","331046","Tgm4"
"TGM5","9333","74176","Tgm5"
"TGM6","343641","241636","Tgm6"
"TGM7","116179","640543","Tgm7"
"TGOLN2","10618","22134","Tgoln1"
"TGS1","96764","116940","Tgs1"
"TH","7054","21823","Th"
"THADA","63892","240174","Thada"
"THAP1","55145","73754","Thap1"
"THAP11","57215","59016","Thap11"
"THAP12","5612","72981","Thap12"
"THAP2","83591","66816","Thap2"
"THAP3","90326","69876","Thap3"
"THAP4","51078","67026","Thap4"
"THAP7","80764","69009","Thap7"
"THBD","7056","21824","Thbd"
"THBS1","7057","21825","Thbs1"
"THBS2","7058","21826","Thbs2"
"THBS3","7059","21827","Thbs3"
"THBS4","7060","21828","Thbs4"
"THEG","51298","21830","Theg"
"THEGL","100506564","71868","Thegl"
"THEM4","117145","75778","Them4"
"THEM5","284486","66198","Them5"
"THEM6","51337","223626","Them6"
"THEMIS","387357","210757","Themis"
"THEMIS2","9473","230787","Themis2"
"THG1L","54974","66628","Thg1l"
"THNSL1","79896","208967","Thnsl1"
"THNSL2","55258","232078","Thnsl2"
"THOC1","9984","225160","Thoc1"
"THOC2","57187","331401","Thoc2"
"THOC2","57187","100042165","Thoc2l"
"THOC3","84321","73666","Thoc3"
"THOC5","8563","107829","Thoc5"
"THOC6","79228","386612","Thoc6"
"THOC7","80145","66231","Thoc7"
"THOP1","7064","50492","Thop1"
"THPO","7066","21832","Thpo"
"THRA","7067","21833","Thra"
"THRAP3","9967","230753","Thrap3"
"THRB","7068","21834","Thrb"
"THRSP","7069","21835","Thrsp"
"THSD1","55901","56229","Thsd1"
"THSD4","79875","207596","Thsd4"
"THSD7A","221981","330267","Thsd7a"
"THSD7B","80731","210417","Thsd7b"
"THTPA","79178","105663","Thtpa"
"THUMPD1","55623","233802","Thumpd1"
"THUMPD2","80745","72167","Thumpd2"
"THUMPD3","25917","14911","Thumpd3"
"THY1","7070","21838","Thy1"
"THYN1","29087","77862","Thyn1"
"TIA1","7072","21841","Tia1"
"TIAL1","7073","21843","Tial1"
"TIAM1","7074","21844","Tiam1"
"TIAM2","26230","24001","Tiam2"
"TICAM1","148022","106759","Ticam1"
"TICAM2","353376","225471","Ticam2"
"TICRR","90381","77011","Ticrr"
"TIE1","7075","21846","Tie1"
"TIFA","92610","211550","Tifa"
"TIFAB","497189","212937","Tifab"
"TIGAR","57103","319801","Tigar"
"TIGD2","166815","68140","Tigd2"
"TIGD3","220359","332359","Tigd3"
"TIGD4","201798","403175","Tigd4"
"TIGD5","84948","105734","Tigd5"
"TIGIT","201633","100043314","Tigit"
"TIMD4","91937","276891","Timd4"
"TIMELESS","8914","21853","Timeless"
"TIMM10","26519","30059","Timm10"
"TIMM10B","26515","14356","Timm10b"
"TIMM10B","26515","14356","Gm45799"
"TIMM13","26517","30055","Timm13"
"TIMM17A","10440","21854","Timm17a"
"TIMM17B","10245","21855","Timm17b"
"TIMM21","29090","67105","Timm21"
"TIMM22","29928","56322","Timm22"
"TIMM23","100287932","53600","Timm23"
"TIMM29","90580","69773","Timm29"
"TIMM44","10469","21856","Timm44"
"TIMM50","92609","66525","Timm50"
"TIMM8A","1678","30058","Timm8a1"
"TIMM8A","1678","223262","Timm8a2"
"TIMM8B","26521","30057","Timm8b"
"TIMM9","26520","30056","Timm9"
"TIMMDC1","51300","76916","Timmdc1"
"TIMP1","7076","21857","Timp1"
"TIMP2","7077","21858","Timp2"
"TIMP3","7078","21859","Timp3"
"TIMP4","7079","110595","Timp4"
"TINAG","27283","26944","Tinag"
"TINAGL1","64129","94242","Tinagl1"
"TINF2","26277","28113","Tinf2"
"TIPARP","25976","99929","Tiparp"
"TIPIN","54962","66131","Tipin"
"TIPRL","261726","226591","Tiprl"
"TIRAP","114609","117149","Tirap"
"TJAP1","93643","74094","Tjap1"
"TJP1","7082","21872","Tjp1"
"TJP2","9414","21873","Tjp2"
"TJP3","27134","27375","Tjp3"
"TK1","7083","21877","Tk1"
"TK2","7084","57813","Tk2"
"TKFC","26007","225913","Tkfc"
"TKT","7086","21881","Tkt"
"TKTL1","8277","83553","Tktl1"
"TKTL2","84076","74419","Tktl2"
"TLCD1","116238","68385","Tlcd1"
"TLCD2","727910","380712","Tlcd2"
"TLCD3A","79850","116972","Tlcd3a"
"TLCD3B","83723","68952","Tlcd3b"
"TLCD5","219902","235300","Tlcd5"
"TLDC2","140711","383766","Tldc2"
"TLE1","7088","21885","Tle1"
"TLE2","7089","21886","Tle2"
"TLE3","7090","21887","Tle3"
"TLE4","7091","21888","Tle4"
"TLE5","166","14797","Tle5"
"TLE6","79816","114606","Tle6"
"TLE7","102723796","102638837","Tle7"
"TLK1","9874","228012","Tlk1"
"TLK2","11011","24086","Tlk2"
"TLL1","7092","21892","Tll1"
"TLL2","7093","24087","Tll2"
"TLN1","7094","21894","Tln1"
"TLN2","83660","70549","Tln2"
"TLNRD1","59274","80889","Tlnrd1"
"TLR1","7096","21897","Tlr1"
"TLR2","7097","24088","Tlr2"
"TLR3","7098","142980","Tlr3"
"TLR4","7099","21898","Tlr4"
"TLR5","7100","53791","Tlr5"
"TLR6","10333","21899","Tlr6"
"TLR7","51284","170743","Tlr7"
"TLR8","51311","170744","Tlr8"
"TLR9","54106","81897","Tlr9"
"TLX1","3195","21908","Tlx1"
"TLX2","3196","21909","Tlx2"
"TLX3","30012","27140","Tlx3"
"TM2D1","83941","94043","Tm2d1"
"TM2D2","83877","69742","Tm2d2"
"TM2D3","80213","68634","Tm2d3"
"TM4SF1","4071","17112","Tm4sf1"
"TM4SF19","116211","277203","Tm4sf19"
"TM4SF20","79853","66261","Tm4sf20"
"TM4SF4","7104","229302","Tm4sf4"
"TM4SF5","9032","75604","Tm4sf5"
"TM6SF1","53346","107769","Tm6sf1"
"TM6SF2","53345","107770","Tm6sf2"
"TM7SF2","7108","73166","Tm7sf2"
"TM7SF3","51768","67623","Tm7sf3"
"TM9SF1","10548","74140","Tm9sf1"
"TM9SF2","9375","68059","Tm9sf2"
"TM9SF3","56889","107358","Tm9sf3"
"TM9SF4","9777","99237","Tm9sf4"
"TMA16","55319","66282","Tma16"
"TMBIM1","64114","69660","Tmbim1"
"TMBIM4","51643","68212","Tmbim4"
"TMBIM6","7009","110213","Tmbim6"
"TMC1","117531","13409","Tmc1"
"TMC2","117532","192140","Tmc2"
"TMC3","342125","233424","Tmc3"
"TMC4","147798","353499","Tmc4"
"TMC5","79838","74424","Tmc5"
"TMC6","11322","217353","Tmc6"
"TMC7","79905","209760","Tmc7"
"TMC8","147138","217356","Tmc8"
"TMCC1","23023","330401","Tmcc1"
"TMCC2","9911","68875","Tmcc2"
"TMCC3","57458","319880","Tmcc3"
"TMCO1","54499","68944","Tmco1"
"TMCO2","127391","69469","Tmco2"
"TMCO3","55002","234076","Tmco3"
"TMCO4","255104","77056","Tmco4"
"TMCO5A","145942","67356","Tmco5"
"TMCO6","55374","71983","Tmco6"
"TMED1","11018","17083","Tmed1"
"TMED10","10972","68581","Tmed10"
"TMED10","10972","100042773","Tmed10-ps"
"TMED2","10959","56334","Tmed2"
"TMED2","10959","100862175","Gm10698"
"TMED3","23423","66111","Tmed3"
"TMED4","222068","103694","Tmed4"
"TMED5","50999","73130","Tmed5"
"TMED6","146456","66269","Tmed6"
"TMED8","283578","382620","Tmed8"
"TMED9","54732","67511","Tmed9"
"TMEFF1","8577","230157","Tmeff1"
"TMEFF2","23671","56363","Tmeff2"
"TMEM100","55273","67888","Tmem100"
"TMEM101","84336","76547","Tmem101"
"TMEM102","284114","380705","Tmem102"
"TMEM104","54868","320534","Tmem104"
"TMEM106A","113277","217203","Tmem106a"
"TMEM106B","54664","71900","Tmem106b"
"TMEM106C","79022","380967","Tmem106c"
"TMEM107","84314","66910","Tmem107"
"TMEM108","66000","81907","Tmem108"
"TMEM109","79073","68539","Tmem109"
"TMEM11","8834","216821","Tmem11"
"TMEM114","283953","74720","Tmem114"
"TMEM115","11070","56395","Tmem115"
"TMEM116","89894","77462","Tmem116"
"TMEM117","84216","320709","Tmem117"
"TMEM119","338773","231633","Tmem119"
"TMEM120A","83862","215210","Tmem120a"
"TMEM120B","144404","330189","Tmem120b"
"TMEM121","80757","69195","Tmem121"
"TMEM121B","27439","94047","Tmem121b"
"TMEM123","114908","71929","Tmem123"
"TMEM125","128218","230678","Tmem125"
"TMEM126A","84233","66271","Tmem126a"
"TMEM126B","55863","68472","Tmem126b"
"TMEM127","55654","69470","Tmem127"
"TMEM128","85013","66309","Tmem128"
"TMEM129","92305","68366","Tmem129"
"TMEM130","222865","243339","Tmem130"
"TMEM131","23505","56030","Tmem131"
"TMEM131L","23240","229473","Tmem131l"
"TMEM132A","54972","98170","Tmem132a"
"TMEM132B","114795","208151","Tmem132b"
"TMEM132C","92293","208213","Tmem132c"
"TMEM132D","121256","243274","Tmem132d"
"TMEM132E","124842","270893","Tmem132e"
"TMEM134","80194","66990","Tmem134"
"TMEM135","65084","72759","Tmem135"
"TMEM138","51524","72982","Tmem138"
"TMEM139","135932","109218","Tmem139"
"TMEM140","55281","68487","Tmem140"
"TMEM141","85014","51875","Tmem141"
"TMEM143","55260","70209","Tmem143"
"TMEM144","55314","70652","Tmem144"
"TMEM145","284339","330485","Tmem145"
"TMEM147","10430","69804","Tmem147"
"TMEM14A","28978","75712","Tmem14a"
"TMEM14C","51522","66154","Tmem14c"
"TMEM150A","129303","232086","Tmem150a"
"TMEM150B","284417","330460","Tmem150b"
"TMEM150C","441027","231503","Tmem150c"
"TMEM151A","256472","381199","Tmem151a"
"TMEM151B","441151","210573","Tmem151b"
"TMEM154","201799","320782","Tmem154"
"TMEM156","80008","243025","Tmem156"
"TMEM158","25907","72309","Tmem158"
"TMEM160","54958","69094","Tmem160"
"TMEM161A","54929","234371","Tmem161a"
"TMEM161B","153396","72745","Tmem161b"
"TMEM163","81615","72160","Tmem163"
"TMEM164","84187","209497","Tmem164"
"TMEM165","55858","21982","Tmem165"
"TMEM167A","153339","66074","Tmem167"
"TMEM167B","56900","67495","Tmem167b"
"TMEM168","64418","101118","Tmem168"
"TMEM169","92691","271711","Tmem169"
"TMEM17","200728","103765","Tmem17"
"TMEM170A","124491","66817","Tmem170"
"TMEM170B","100113407","621976","Tmem170b"
"TMEM171","134285","380863","Tmem171"
"TMEM174","134288","68344","Tmem174"
"TMEM175","84286","72392","Tmem175"
"TMEM176A","55365","66058","Tmem176a"
"TMEM176B","28959","65963","Tmem176b"
"TMEM177","80775","66343","Tmem177"
"TMEM178A","130733","68027","Tmem178"
"TMEM178B","100507421","434008","Tmem178b"
"TMEM179","388021","104885","Tmem179"
"TMEM179B","374395","67706","Tmem179b"
"TMEM18","129787","211986","Tmem18"
"TMEM181","57583","77106","Tmem181a"
"TMEM182","130827","381339","Tmem182"
"TMEM183A","92703","57439","Tmem183a"
"TMEM184A","202915","231832","Tmem184a"
"TMEM184B","25829","223693","Tmem184b"
"TMEM184C","55751","234463","Tmem184c"
"TMEM185A","84548","236848","Tmem185a"
"TMEM185B","79134","226351","Tmem185b"
"TMEM186","25880","66690","Tmem186"
"TMEM19","55266","67226","Tmem19"
"TMEM190","147744","78052","Tmem190"
"TMEM192","201931","73067","Tmem192"
"TMEM196","256130","217951","Tmem196"
"TMEM198","130612","319998","Tmem198"
"TMEM199","147007","195040","Tmem199"
"TMEM200A","114801","77220","Tmem200a"
"TMEM200B","399474","623230","Tmem200b"
"TMEM200C","645369","622645","Tmem200c"
"TMEM201","199953","230917","Tmem201"
"TMEM202","338949","73893","Tmem202"
"TMEM203","94107","227615","Tmem203"
"TMEM204","79652","407831","Tmem204"
"TMEM205","374882","235043","Tmem205"
"TMEM207","131920","100043057","Tmem207"
"TMEM208","29100","66320","Tmem208"
"TMEM209","84928","72649","Tmem209"
"TMEM210","100505993","78217","Tmem210"
"TMEM211","255349","333048","Tmem211"
"TMEM212","389177","208613","Tmem212"
"TMEM213","155006","77522","Tmem213"
"TMEM214","54867","68796","Tmem214"
"TMEM215","401498","320500","Tmem215"
"TMEM216","51259","68642","Tmem216"
"TMEM217","221468","71138","Tmem217"
"TMEM218","219854","66279","Tmem218"
"TMEM219","124446","68742","Tmem219"
"TMEM220","388335","338369","Tmem220"
"TMEM221","100130519","434325","Tmem221"
"TMEM222","84065","52174","Tmem222"
"TMEM223","79064","66836","Tmem223"
"TMEM225","338661","75667","Tmem225"
"TMEM229A","730130","319832","Tmem229a"
"TMEM229B","161145","268567","Tmem229b"
"TMEM230","29058","70612","Tmem230"
"TMEM231","79583","234740","Tmem231"
"TMEM232","642987","381107","Tmem232"
"TMEM233","387890","545798","Tmem233"
"TMEM234","56063","76799","Tmem234"
"TMEM235","283999","546519","Tmem235"
"TMEM236","653567","625286","Tmem236"
"TMEM237","65062","381259","Tmem237"
"TMEM238","388564","664968","Tmem238"
"TMEM238L","100289255","71576","Tmem238l"
"TMEM239","100288797","66766","Tmem239"
"TMEM240","339453","381582","Tmem240"
"TMEM241","85019","338363","Tmem241"
"TMEM242","729515","70544","Tmem242"
"TMEM243","79161","652925","Tmem243"
"TMEM245","23731","242474","Tmem245"
"TMEM247","388946","78469","Tmem247"
"TMEM248","55069","71667","Tmem248"
"TMEM249","340393","666504","Tmem249"
"TMEM25","84866","71687","Tmem25"
"TMEM250","90120","109299","Tmem250-ps"
"TMEM251","26175","320351","Tmem251"
"TMEM252","169693","226040","Tmem252"
"TMEM253","643382","619301","Tmem253"
"TMEM254","80195","66039","Tmem254a"
"TMEM255A","55026","245386","Tmem255a"
"TMEM255B","348013","272465","Tmem255b"
"TMEM256","254863","69186","Tmem256"
"TMEM258","746","69038","Tmem258"
"TMEM259","91304","216157","Tmem259"
"TMEM26","219623","327766","Tmem26"
"TMEM260","54916","218989","Tmem260"
"TMEM262","100130348","433215","Tmem262"
"TMEM263","90488","103266","Tmem263"
"TMEM266","123591","244886","Tmem266"
"TMEM267","64417","633640","Tmem267"
"TMEM268","203197","230279","Tmem268"
"TMEM269","100129924","75180","Tmem269"
"TMEM270","135886","76629","Tmem270"
"TMEM271","112441426","115490131","Gm42517"
"TMEM273","170371","69069","Tmem273"
"TMEM275","105378696","76237","6430628N08Rik"
"TMEM30A","55754","69981","Tmem30a"
"TMEM30B","161291","238257","Tmem30b"
"TMEM33","55161","67878","Tmem33"
"TMEM35A","59353","67564","Tmem35a"
"TMEM35B","100506144","100039968","Tmem35b"
"TMEM37","140738","170706","Tmem37"
"TMEM38A","79041","74166","Tmem38a"
"TMEM38B","55151","52076","Tmem38b"
"TMEM39A","55254","67846","Tmem39a"
"TMEM39B","55116","230770","Tmem39b"
"TMEM40","55287","94346","Tmem40"
"TMEM41A","90407","66664","Tmem41a"
"TMEM41B","440026","233724","Tmem41b"
"TMEM42","131616","66079","Tmem42"
"TMEM43","79188","74122","Tmem43"
"TMEM44","93109","224090","Tmem44"
"TMEM45A","55076","56277","Tmem45a"
"TMEM45A","55076","69457","Tmem45a2"
"TMEM45B","120224","235135","Tmem45b"
"TMEM47","83604","192216","Tmem47"
"TMEM50A","23585","71817","Tmem50a"
"TMEM50B","757","77975","Tmem50b"
"TMEM51","55092","214359","Tmem51"
"TMEM52","339456","69671","Tmem52"
"TMEM52B","120939","330428","Tmem52b"
"TMEM53","79639","68777","Tmem53"
"TMEM54","113452","66260","Tmem54"
"TMEM59","9528","56374","Tmem59"
"TMEM59L","25789","67937","Tmem59l"
"TMEM60","85025","212090","Tmem60"
"TMEM61","199964","329909","Tmem61"
"TMEM62","80021","96957","Tmem62"
"TMEM63A","9725","208795","Tmem63a"
"TMEM63B","55362","224807","Tmem63b"
"TMEM63C","57156","217733","Tmem63c"
"TMEM64","169200","100201","Tmem64"
"TMEM65","157378","74868","Tmem65"
"TMEM67","91147","329795","Tmem67"
"TMEM68","137695","72098","Tmem68"
"TMEM69","51249","230657","Tmem69"
"TMEM70","54968","70397","Tmem70"
"TMEM71","137835","213068","Tmem71"
"TMEM72","643236","319776","Tmem72"
"TMEM74","157753","239408","Tmem74"
"TMEM74B","55321","108832","Tmem74b"
"TMEM79","84283","71913","Tmem79"
"TMEM80","283232","71448","Tmem80"
"TMEM81","388730","74626","Tmem81"
"TMEM82","388595","213989","Tmem82"
"TMEM86A","144110","67893","Tmem86a"
"TMEM86B","255043","68255","Tmem86b"
"TMEM87A","25963","211499","Tmem87a"
"TMEM87B","84910","72477","Tmem87b"
"TMEM88","92162","67020","Tmem88"
"TMEM88B","643965","320587","Tmem88b"
"TMEM89","440955","69384","Tmem89"
"TMEM8B","51754","242409","Tmem8b"
"TMEM9","252839","66241","Tmem9"
"TMEM91","641649","320208","Tmem91"
"TMEM92","162461","544806","Tmem92"
"TMEM94","9772","71947","Tmem94"
"TMEM95","339168","100503361","Tmem95"
"TMEM97","27346","69071","Tmem97"
"TMEM98","26022","103743","Tmem98"
"TMEM9B","56674","56786","Tmem9b"
"TMF1","7110","232286","Tmf1"
"TMIE","259236","20776","Tmie"
"TMIGD1","388364","66601","Tmigd1"
"TMIGD3","57413","69296","Tmigd3"
"TMLHE","55217","192289","Tmlhe"
"TMOD1","7111","21916","Tmod1"
"TMOD2","29767","50876","Tmod2"
"TMOD4","29765","50874","Tmod4"
"TMPO","7112","21917","Tmpo"
"TMPPE","643853","100504715","Tmppe"
"TMPRSS11A","339967","194597","Tmprss11a"
"TMPRSS11D","9407","231382","Tmprss11d"
"TMPRSS11E","28983","243084","Tmprss11e"
"TMPRSS11F","389208","243083","Tmprss11f"
"TMPRSS12","283471","75002","Tmprss12"
"TMPRSS13","84000","214531","Tmprss13"
"TMPRSS15","5651","19146","Tmprss15"
"TMPRSS2","7113","50528","Tmprss2"
"TMPRSS3","64699","140765","Tmprss3"
"TMPRSS4","56649","214523","Tmprss4"
"TMPRSS5","80975","80893","Tmprss5"
"TMPRSS6","164656","71753","Tmprss6"
"TMPRSS7","344805","208171","Tmprss7"
"TMPRSS9","360200","432478","Tmprss9"
"TMSB4Y","9087","19241","Tmsb4x"
"TMTC1","83857","387314","Tmtc1"
"TMTC2","160335","278279","Tmtc2"
"TMTC3","160418","237500","Tmtc3"
"TMTC4","84899","70551","Tmtc4"
"TMUB1","83590","64295","Tmub1"
"TMUB2","79089","72053","Tmub2"
"TMX1","81542","72736","Tmx1"
"TMX2","51075","66958","Tmx2"
"TMX3","54495","67988","Tmx3"
"TMX4","56255","52837","Tmx4"
"TNC","3371","21923","Tnc"
"TNF","7124","21926","Tnf"
"TNFAIP1","7126","21927","Tnfaip1"
"TNFAIP2","7127","21928","Tnfaip2"
"TNFAIP3","7128","21929","Tnfaip3"
"TNFAIP6","7130","21930","Tnfaip6"
"TNFAIP8","25816","106869","Tnfaip8"
"TNFAIP8L1","126282","66443","Tnfaip8l1"
"TNFAIP8L2","79626","69769","Tnfaip8l2"
"TNFAIP8L3","388121","244882","Tnfaip8l3"
"TNFRSF10A","8797","21933","Tnfrsf10b"
"TNFRSF11A","8792","21934","Tnfrsf11a"
"TNFRSF11B","4982","18383","Tnfrsf11b"
"TNFRSF12A","51330","27279","Tnfrsf12a"
